0  1
1  1
2  3
3  18
4  210
5  4716
6  203130
7  16781528
8  2661898722
9  811337884328
10  475395297020430
11  535618774376758222
12  1160567857061063474508
13  4836675324919658534327348
14  38772333263059858336182467950
15  597894854584620490267288203881970
16  17736956492510173648327596231133813426
17  1012287723222402775005385313973408357507928
18  111151484863070215708849728284201214059413569272
19  23481522343431693736560242087640111797935241906792060
20  9544388601505664173784379076794209212239937007395941459026
21  7464322880925069857683897811600948880215514557439627560911154272
22  11232110875321164747567467659828479928446150234247426811308149074039470
23  32521317511278850216940549112361104580618379635763819229016915699625133297104
24  181182764336015552734273130240200423605997687829676784582391379637383247087868602758
25  1942285584539983234933331010286728144642773519634047277599154248174196516886152824735901816
26  40064669298138196682088095071796367265068180648770697785528635200087726423296089992305061500566756
27  1.590254300372990042730548346355751372366e+105
28  1.214596267271944309975900703553447309160e+113
29  1.785093873293604346161945289719427167179e+121
30  5.048437594231663032220495050385503607574e+129
31  2.747403844682133755139633027360823068361e+138
32  2.877133987635519214498091121917010637695e+147
33  5.797917333007067696522296420910251790519e+156
34  2.248331593623978801863074721579497629121e+166
35  1.677749077023354887048280693707995104626e+176
36  2.409204601748381804686545548712690425569e+186
37  6.657359003243897851429544316927804475450e+196
38  3.540082224450506163120316478012289402869e+207
39  3.622506289282931110606813984435610535679e+218
40  7.133302139594686549237433934033602364617e+229
41  2.703080111742698886921741023505281766322e+241
42  1.971129293423217147324847026850029745558e+253
43  2.766051106188452036411246832372271019332e+265
44  7.469561509824209062679333504682953728624e+277
45  3.881688678040190390881322082829114475620e+290
46  3.881841396675355234439070893018671797724e+303
47  7.470456182859590128796210021749222627226e+316
48  2.766619393251675838370712359004396907258e+330
49  1.971720418525063316792971917323033974006e+344
50  2.704179395947292199995114220310153753059e+358
51  7.137078943179947583805339202757598656124e+372
52  3.624940580782765560180604132788810754864e+387
53  3.543049297996896044190468684554467344019e+402
54  6.664228881830424926067660834630278312349e+417
55  2.412234276315717988342262069805465940879e+433
56  1.680298259621668254723228600067049182572e+449
57  2.252428427347353972533515286506677213636e+465
58  5.810503267188712398329590025207340834393e+481
59  2.884529598709112105937105016334929209938e+498
60  2.755720140540947035451153429929648381476e+515
61  5.066340995763841493797119128565814604840e+532
62  1.792475575779697726429191681537537909708e+550
63  1.220427266755570316956246795751539101227e+568
64  1.599081801277364389315115015217681636528e+586
65  4.032086657213998280310500917342624027640e+604
66  1.956544379458475951683298561040872762865e+623
67  1.827050148249290606716913883075583285928e+642
68  3.283313860958427886202557056125553574043e+661
69  1.135470162818471708085955506249040174060e+681
70  7.556847828032045428651286740679985871260e+700
71  9.678486686046468566867504256406482443235e+720
72  2.385482740344974452606760745870030233834e+741
73  1.131481166992322990068277367532740869221e+762
74  1.032810884835542399294337600376379413485e+783
75  1.814248952972420162627911172163895511745e+804
76  6.133039124621734930072109093637884222797e+825
77  3.989858802376080687933216388238999545547e+847
78  4.995079728298090569847635952806916645063e+869
79  1.203456988633680051514139511898576533399e+892
80  5.579844940579203646584274811147646813903e+914
81  4.978714576259830011018756933188402012662e+937
82  8.549013788383325165258298256401735511630e+960
83  2.825001077189230006261847751676273900379e+984
84  1.796491501372702626271897524409002815893e+1008
85  2.198547124162995042694182190752351760316e+1032
